인덱스,누적_용량(Ah),절대값_용량(Ah),전류(A),전압(V),
9066,0.079289663,0.024652506,-0.479805908,1.206589355,
9067,0.079156407,0.024785762,-0.47977478,1.205516968,
9068,0.079023151,0.024919018,-0.47977478,1.204597778,
9069,0.078889893,0.025052277,-0.479681396,1.203831787,
9070,0.078756636,0.025185533,-0.479712524,1.202759399,
9071,0.078623378,0.025318791,-0.479712524,1.201993408,
9072,0.078490119,0.02545205,-0.479712524,1.200921021,
9073,0.078356863,0.025585306,-0.47977478,1.199848633,
9074,0.078223605,0.025718564,-0.479712524,1.19923584,
9075,0.078090346,0.025851824,-0.47977478,1.197857056,
9076,0.077957088,0.025985081,-0.479681396,1.196937866,
9077,0.07782383,0.026118339,-0.479712524,1.196171875,
9078,0.077690574,0.026251595,-0.479712524,1.195252686,
9079,0.077557315,0.026384854,-0.479712524,1.194333496,
9080,0.077424058,0.026518111,-0.479712524,1.19310791,
9081,0.0772908,0.02665137,-0.479712524,1.192188721,
9082,0.077157542,0.026784627,-0.479712524,1.191269531,
9083,0.077024284,0.026917886,-0.479712524,1.190350342,
9084,0.076891025,0.027051144,-0.479712524,1.189431152,
9085,0.076757768,0.027184401,-0.479712524,1.188358765,
9086,0.07662451,0.027317659,-0.47977478,1.187592773,
9087,0.076491255,0.027450914,-0.479712524,1.186520386,
9088,0.076357998,0.027584171,-0.479712524,1.185447998,
9089,0.076224742,0.027717427,-0.47977478,1.18437561,
9090,0.076091484,0.027850685,-0.479712524,1.183150024,
9091,0.075958227,0.027983942,-0.479681396,1.182077637,
9092,0.075824971,0.028117198,-0.479712524,1.181158447,
9093,0.075691713,0.028250457,-0.47977478,1.18008606,
9094,0.075558455,0.028383714,-0.47977478,1.17916687,
9095,0.075425198,0.028516972,-0.47977478,1.178094482,
9096,0.075291938,0.028650232,-0.479712524,1.177022095,
9097,0.075158683,0.028783487,-0.479712524,1.175796509,
9098,0.075025424,0.028916745,-0.479712524,1.175030518,
9099,0.07489217,0.029049999,-0.47977478,1.173804932,
9100,0.074758913,0.029183257,-0.479712524,1.172732544,
9101,0.074625655,0.029316514,-0.47977478,1.171506958,
9102,0.074492399,0.029449771,-0.47977478,1.17043457,
9103,0.074359142,0.029583027,-0.479712524,1.169362183,
9104,0.074225887,0.029716282,-0.47977478,1.168442993,
9105,0.074092632,0.029849537,-0.479712524,1.167217407,
9106,0.073959377,0.029982793,-0.479712524,1.165991821,
9107,0.073826119,0.03011605,-0.479712524,1.165072632,
9108,0.073692861,0.030249308,-0.479681396,1.164000244,
9109,0.073559607,0.030382562,-0.479712524,1.162927856,
9110,0.07342635,0.030515819,-0.479681396,1.161549072,
9111,0.073293094,0.030649075,-0.47977478,1.160323486,
9112,0.073159837,0.030782332,-0.479681396,1.159404297,
9113,0.07302658,0.030915589,-0.479712524,1.158025513,
9114,0.072893323,0.031048846,-0.47977478,1.156646729,
9115,0.072760066,0.031182103,-0.479712524,1.155727539,
9116,0.072626809,0.03131536,-0.479712524,1.154655151,
9117,0.072493554,0.031448615,-0.479712524,1.153276367,
9118,0.072360296,0.031581873,-0.47977478,1.152203979,
9119,0.072227038,0.031715131,-0.479712524,1.150671997,
9120,0.072093779,0.03184839,-0.479712524,1.149293213,
9121,0.071960519,0.03198165,-0.47977478,1.148374023,
9122,0.071827264,0.032114906,-0.47977478,1.146688843,
9123,0.071694005,0.032248164,-0.479712524,1.145616455,
9124,0.071560749,0.03238142,-0.479712524,1.144390869,
9125,0.071427494,0.032514675,-0.479712524,1.143165283,
9126,0.071294236,0.032647933,-0.479712524,1.141633301,
9127,0.07116098,0.032781189,-0.479712524,1.140407715,
9128,0.071027725,0.032914444,-0.479712524,1.139028931,
9129,0.070894469,0.0330477,-0.479681396,1.137496948,
9130,0.070761213,0.033180957,-0.479681396,1.136118164,
9131,0.070627955,0.033314214,-0.479681396,1.134586182,
9132,0.070494699,0.033447471,-0.479681396,1.133207397,
9133,0.070361438,0.033580731,-0.47977478,1.131828613,
9134,0.070228182,0.033713987,-0.47977478,1.130449829,
9135,0.070094928,0.033847241,-0.479712524,1.129071045,
9136,0.069961672,0.033980497,-0.47977478,1.127692261,
9137,0.069828412,0.034113757,-0.47977478,1.12600708,
9138,0.069695154,0.034247015,-0.479712524,1.124781494,
9139,0.069561896,0.034380273,-0.479681396,1.123249512,
9140,0.069428642,0.034513528,-0.479712524,1.121564331,
9141,0.069295382,0.034646787,-0.479681396,1.11987915,
9142,0.069162124,0.034780045,-0.47977478,1.118500366,
9143,0.06902887,0.0349133,-0.479712524,1.116968384,
9144,0.068895611,0.035046558,-0.479712524,1.115436401,
9145,0.068762353,0.035179816,-0.47977478,1.113904419,
9146,0.068629098,0.035313071,-0.479712524,1.112219238,
9147,0.068495842,0.035446328,-0.47977478,1.110687256,
9148,0.068362584,0.035579585,-0.479712524,1.108848877,
9149,0.068229328,0.035712841,-0.47977478,1.107163696,
9150,0.068096072,0.035846097,-0.479712524,1.105478516,
9151,0.067962813,0.035979356,-0.479712524,1.103793335,
9152,0.067829554,0.036112615,-0.479712524,1.102108154,
9153,0.0676963,0.036245869,-0.479712524,1.100422974,
9154,0.067563045,0.036379125,-0.479712524,1.098584595,
9155,0.067429789,0.036512381,-0.479712524,1.096899414,
9156,0.067296532,0.036645637,-0.479712524,1.094907837,
9157,0.067163274,0.036778895,-0.47977478,1.09291626,
9158,0.067030018,0.036912151,-0.479712524,1.090771484,
9159,0.06689676,0.037045409,-0.479681396,1.089086304,
9160,0.066763504,0.037178665,-0.479712524,1.087094727,
9161,0.066630247,0.037311922,-0.479712524,1.085256348,
9162,0.066496989,0.037445181,-0.479712524,1.083111572,
9163,0.066363734,0.037578435,-0.479712524,1.080813599,
9164,0.066230477,0.037711692,-0.479681396,1.078822021,
9165,0.06609722,0.037844949,-0.47977478,1.076524048,
9166,0.065963963,0.037978206,-0.47977478,1.074226074,
9167,0.065830706,0.038111463,-0.479712524,1.071928101,
9168,0.06569745,0.038244719,-0.479681396,1.069630127,
9169,0.065564196,0.038377973,-0.479712524,1.067178955,
9170,0.065430941,0.038511229,-0.479681396,1.064574585,
9171,0.065297684,0.038644485,-0.479681396,1.062123413,
9172,0.065164423,0.038777746,-0.479712524,1.059365845,
9173,0.065031165,0.038911004,-0.479712524,1.056761475,
9174,0.064897906,0.039044263,-0.47977478,1.05369751,
9175,0.064764649,0.03917752,-0.479681396,1.050786743,
9176,0.064631392,0.039310778,-0.479712524,1.047722778,
9177,0.064498135,0.039444034,-0.479712524,1.044199219,
9178,0.064364878,0.039577291,-0.479712524,1.041135254,
9179,0.06423162,0.039710549,-0.479712524,1.037611694,
9180,0.064098362,0.039843807,-0.479712524,1.033934937,
9181,0.063965109,0.03997706,-0.479681396,1.029798584,
9182,0.063831851,0.040110318,-0.47977478,1.025662231,
9183,0.063698593,0.040243576,-0.479712524,1.021525879,
9184,0.063565336,0.040376833,-0.479681396,1.016317139,
9185,0.063432079,0.04051009,-0.47977478,1.0109552,
9186,0.063298823,0.040643346,-0.479712524,1.005133667,
9187,0.063165565,0.040776604,-0.479712524,0.998546143,
9188,0.063032307,0.040909862,-0.47977478,0.991039429,
9189,0.062899046,0.041043123,-0.479712524,0.982613525,
9190,0.06276579,0.041176379,-0.479712524,0.972349243,
9191,0.062632533,0.041309636,-0.47977478,0.960246582,
9192,0.062499275,0.041442895,-0.479712524,0.945079956,
9193,0.062366017,0.041576152,-0.479681396,0.926236572,
9194,0.062232758,0.041709411,-0.479712524,0.901724854,
9195,0.062099504,0.041842666,-0.479712524,0.871085205,
9196,0.061966246,0.041975923,-0.479712524,0.831560059,
9197,0.06183299,0.042109179,-0.479681396,0.779625854,
9198,0.061699733,0.042242436,-0.479712524,0.713137817,
9199,0.061675745,0.042266424,-0.479712524,0.699656372,
9200,0.061675745,0,0,1.130296631,
9201,0.061809026,0.00013328,0.479837036,1.317811279,
9202,0.061942304,0.000266558,0.479837036,1.328841553,
9203,0.062075587,0.000399841,0.479805908,1.336501465,
9204,0.06220887,0.000533125,0.479837036,1.342782593,
9205,0.062342153,0.000666407,0.479805908,1.348297729,
9206,0.062475433,0.000799688,0.479837036,1.353046875,
9207,0.062608715,0.00093297,0.479837036,1.357183228,
9208,0.062741996,0.001066251,0.479805908,1.361013184,
9209,0.062875277,0.001199532,0.479805908,1.364383545,
9210,0.06300856,0.001332814,0.479837036,1.368060303,
9211,0.063141842,0.001466097,0.479837036,1.370971069,
9212,0.063275125,0.00159938,0.479805908,1.373728638,
9213,0.063408407,0.001732661,0.479837036,1.376639404,
9214,0.06354169,0.001865945,0.479837036,1.379243774,
9215,0.063674972,0.001999227,0.479805908,1.381541748,
9216,0.063808255,0.00213251,0.479837036,1.383839722,
9217,0.063941536,0.002265791,0.479805908,1.386137695,
9218,0.064074819,0.002399074,0.479805908,1.388129272,
9219,0.064208102,0.002532356,0.479837036,1.390274048,
9220,0.064341385,0.002665639,0.479805908,1.392572021,
9221,0.064474668,0.002798922,0.479805908,1.3944104,
9222,0.06460795,0.002932205,0.479743652,1.396248779,
9223,0.064741235,0.003065489,0.479837036,1.39793396,
9224,0.06487452,0.003198774,0.479837036,1.399312744,
9225,0.065007801,0.003332055,0.479805908,1.401304321,
9226,0.065141084,0.003465338,0.479837036,1.402989502,
9227,0.065274365,0.003598619,0.479805908,1.404521484,
9228,0.065407648,0.003731902,0.479837036,1.406206665,
9229,0.06554093,0.003865185,0.479805908,1.407891846,
9230,0.065674213,0.003998468,0.479805908,1.409117432,
9231,0.065807496,0.004131751,0.479837036,1.410496216,
9232,0.065940778,0.004265032,0.479805908,1.411875,
9233,0.066074061,0.004398315,0.479805908,1.413253784,
9234,0.066207344,0.004531598,0.479805908,1.414632568,
9235,0.066340627,0.004664882,0.479805908,1.416011353,
9236,0.066473909,0.004798164,0.479805908,1.417390137,
9237,0.066607191,0.004931446,0.479837036,1.418768921,
9238,0.066740475,0.00506473,0.479805908,1.419994507,
9239,0.066873757,0.005198011,0.479837036,1.421220093,
9240,0.067007038,0.005331293,0.479805908,1.422445679,
9241,0.06714032,0.005464574,0.479837036,1.423518066,
9242,0.067273599,0.005597854,0.479805908,1.424743652,
9243,0.067406883,0.005731137,0.479805908,1.42581604,
9244,0.067540166,0.00586442,0.479805908,1.426888428,
9245,0.067673447,0.005997701,0.479837036,1.428114014,
9246,0.06780673,0.006130985,0.479805908,1.429033203,
9247,0.067940012,0.006264267,0.479837036,1.430411987,
9248,0.068073295,0.00639755,0.479743652,1.431177979,
9249,0.068206576,0.006530831,0.479837036,1.432403564,
9250,0.068339857,0.006664112,0.479837036,1.433475952,
9251,0.06847314,0.006797395,0.479837036,1.434241943,
9252,0.068606422,0.006930677,0.479837036,1.435314331,
9253,0.068739705,0.007063959,0.479837036,1.436233521,
9254,0.06887299,0.007197245,0.479837036,1.43715271,
9255,0.069006272,0.007330527,0.479837036,1.438225098,
9256,0.069139556,0.00746381,0.479805908,1.439144287,
9257,0.069272838,0.007597092,0.479837036,1.440063477,
9258,0.069406122,0.007730376,0.479837036,1.440982666,
9259,0.069539403,0.007863658,0.479837036,1.441748657,
9260,0.069672684,0.007996939,0.479837036,1.442514648,
9261,0.069805969,0.008130223,0.479837036,1.443893433,
9262,0.069939251,0.008263506,0.479805908,1.444659424,
9263,0.070072533,0.008396787,0.479837036,1.445272217,
9264,0.070205814,0.008530069,0.479805908,1.446344604,
9265,0.070339095,0.00866335,0.479805908,1.447110596,
9266,0.070472376,0.008796631,0.479837036,1.448029785,
9267,0.070605658,0.008929913,0.479805908,1.44848938,
9268,0.070738941,0.009063196,0.479837036,1.449714966,
9269,0.070872223,0.009196477,0.479743652,1.450327759,
9270,0.071005505,0.00932976,0.479837036,1.451246948,
9271,0.071138788,0.009463043,0.479805908,1.451859741,
9272,0.071272071,0.009596326,0.479837036,1.452778931,
9273,0.071405356,0.00972961,0.479837036,1.453544922,
9274,0.071538638,0.009862893,0.479805908,1.454464111,
9275,0.071671918,0.009996173,0.479805908,1.455076904,
9276,0.071805201,0.010129456,0.479805908,1.455536499,
9277,0.071938483,0.010262738,0.479837036,1.456455688,
9278,0.072071767,0.010396022,0.479743652,1.45722168,
9279,0.07220505,0.010529305,0.479805908,1.458140869,
9280,0.072338333,0.010662587,0.479805908,1.458753662,
9281,0.072471615,0.01079587,0.479805908,1.459366455,
9282,0.072604898,0.010929153,0.479805908,1.460132446,
9283,0.07273818,0.011062435,0.479837036,1.461051636,
9284,0.072871465,0.011195719,0.479837036,1.461664429,
9285,0.073004746,0.011329,0.479805908,1.46243042,
9286,0.073138028,0.011462283,0.479837036,1.463043213,
9287,0.073271311,0.011595566,0.479805908,1.463656006,
9288,0.073404595,0.011728849,0.479837036,1.464421997,
9289,0.073537878,0.011862132,0.479868164,1.465187988,
9290,0.073671159,0.011995413,0.479837036,1.465647583,
9291,0.073804441,0.012128695,0.479805908,1.466413574,
9292,0.073937722,0.012261976,0.479805908,1.467026367,
9293,0.074071002,0.012395257,0.479805908,1.467945557,
9294,0.074204285,0.01252854,0.479805908,1.46855835,
9295,0.074337565,0.01266182,0.479805908,1.469017944,
9296,0.074470848,0.012795102,0.479868164,1.469783936,
9297,0.07460413,0.012928385,0.479837036,1.470549927,
9298,0.074737411,0.013061666,0.479837036,1.47116272,
9299,0.074870693,0.013194948,0.479805908,1.471622314,
9300,0.075003976,0.01332823,0.479837036,1.472388306,
9301,0.075137257,0.013461511,0.479805908,1.473001099,
9302,0.075270538,0.013594793,0.479805908,1.473613892,
9303,0.075403819,0.013728074,0.479837036,1.474379883,
9304,0.075537101,0.013861356,0.479837036,1.474839478,
9305,0.075670384,0.013994639,0.479805908,1.475452271,
9306,0.075803667,0.014127921,0.479805908,1.476065063,
9307,0.075936948,0.014261203,0.479743652,1.476524658,
9308,0.076070231,0.014394485,0.479805908,1.477290649,
9309,0.076203514,0.014527768,0.479805908,1.477750244,
9310,0.076336795,0.01466105,0.479837036,1.478363037,
9311,0.076470077,0.014794332,0.479805908,1.478822632,
9312,0.07660336,0.014927615,0.479805908,1.479435425,
9313,0.076736643,0.015060898,0.479837036,1.480201416,
9314,0.076869926,0.015194181,0.479837036,1.480814209,
9315,0.077003209,0.015327464,0.479805908,1.481427002,
9316,0.07713649,0.015460745,0.479837036,1.482192993,
9317,0.077269775,0.015594029,0.479837036,1.482652588,
9318,0.077403055,0.01572731,0.479837036,1.483265381,
9319,0.077536339,0.015860594,0.479837036,1.483878174,
9320,0.077669622,0.015993877,0.479837036,1.484490967,
9321,0.077802905,0.016127159,0.479837036,1.48510376,
9322,0.07793619,0.016260445,0.479805908,1.485410156,
9323,0.078069473,0.016393728,0.479805908,1.486176147,
9324,0.078202755,0.01652701,0.479805908,1.48678894,
9325,0.078336037,0.016660291,0.479837036,1.487248535,
9326,0.078469321,0.016793575,0.479837036,1.487861328,
9327,0.078602604,0.016926859,0.479805908,1.488474121,
9328,0.078735888,0.017060142,0.479805908,1.489086914,
9329,0.078869171,0.017193425,0.479837036,1.489699707,
9330,0.079002453,0.017326708,0.479837036,1.490006104,
9331,0.079135735,0.01745999,0.479837036,1.490618896,
9332,0.079269016,0.017593271,0.479805908,1.491231689,
9333,0.079402298,0.017726553,0.479837036,1.491844482,
9334,0.07953558,0.017859834,0.479837036,1.492457275,
9335,0.079668862,0.017993117,0.479837036,1.49291687,
9336,0.079802145,0.0181264,0.479805908,1.493529663,
9337,0.079935429,0.018259684,0.479837036,1.493989258,
9338,0.080068714,0.018392968,0.479837036,1.494755249,
9339,0.080201996,0.01852625,0.479805908,1.495061646,
9340,0.080335277,0.018659532,0.479837036,1.495980835,
9341,0.08046856,0.018792814,0.479837036,1.496287231,
9342,0.080601842,0.018926097,0.479805908,1.496900024,
9343,0.080735127,0.019059381,0.479868164,1.497512817,
9344,0.080868411,0.019192666,0.479837036,1.497972412,
9345,0.081001693,0.019325948,0.479868164,1.498585205,
9346,0.081134976,0.019459231,0.479805908,1.4990448,
9347,0.081268259,0.019592514,0.479805908,1.499657593,
9348,0.081401542,0.019725797,0.479743652,1.500117188,
9349,0.081534824,0.019859078,0.479837036,1.50072998,
9350,0.081668107,0.019992362,0.479837036,1.501189575,
9351,0.081801391,0.020125646,0.479837036,1.501802368,
9352,0.081934676,0.02025893,0.479837036,1.502261963,
9353,0.082067959,0.020392213,0.479837036,1.502874756,
9354,0.082201242,0.020525496,0.479805908,1.503334351,
9355,0.082334523,0.020658777,0.479837036,1.503793945,
9356,0.082467806,0.020792061,0.479837036,1.504559937,
9357,0.08260109,0.020925345,0.479805908,1.504866333,
9358,0.08273437,0.021058625,0.479837036,1.505479126,
9359,0.082867653,0.021191908,0.479805908,1.505785522,
9360,0.083000935,0.02132519,0.479868164,1.506551514,
9361,0.083134217,0.021458472,0.479837036,1.507317505,
9362,0.083267501,0.021591756,0.479868164,1.507623901,
9363,0.083400784,0.021725039,0.479837036,1.508236694,
9364,0.083534066,0.021858321,0.479837036,1.508696289,
9365,0.083667347,0.021991602,0.479837036,1.509309082,
9366,0.083800629,0.022124884,0.479805908,1.509768677,
9367,0.083933912,0.022258166,0.479837036,1.510228271,
9368,0.084067196,0.02239145,0.479837036,1.510687866,
9369,0.084200477,0.022524731,0.479805908,1.511607056,
9370,0.084333759,0.022658013,0.479837036,1.51206665,
9371,0.08446704,0.022791295,0.479837036,1.512373047,
9372,0.084600321,0.022924575,0.479837036,1.512832642,
9373,0.084733604,0.023057859,0.479743652,1.513445435,
9374,0.084866887,0.023191141,0.479805908,1.513905029,
9375,0.08500017,0.023324424,0.479805908,1.514671021,
9376,0.085133454,0.023457709,0.479837036,1.514977417,
9377,0.085266736,0.023590991,0.479805908,1.51559021,
9378,0.085400018,0.023724272,0.479805908,1.516049805,
9379,0.085533301,0.023857556,0.479805908,1.516356201,
9380,0.085666583,0.023990838,0.479805908,1.516968994,
9381,0.085799864,0.024124118,0.479805908,1.517581787,
9382,0.085933145,0.024257399,0.479805908,1.517888184,
9383,0.086066427,0.024390682,0.479805908,1.518654175,
9384,0.086199709,0.024523964,0.479837036,1.51911377,
9385,0.086332992,0.024657247,0.479805908,1.520032959,
9386,0.086466275,0.02479053,0.479837036,1.520492554,
9387,0.086599556,0.024923811,0.479805908,1.52079895,
9388,0.086732839,0.025057093,0.479805908,1.521411743,
9389,0.086866122,0.025190376,0.479805908,1.521871338,
9390,0.086999403,0.025323658,0.479805908,1.522330933,
9391,0.087132687,0.025456941,0.479805908,1.522790527,
9392,0.08726597,0.025590224,0.479837036,1.523556519,
9393,0.087399252,0.025723506,0.479805908,1.523862915,
9394,0.087532536,0.02585679,0.479837036,1.524475708,
9395,0.087665819,0.025990074,0.479805908,1.524935303,
9396,0.087799101,0.026123355,0.479837036,1.525701294,
9397,0.087932383,0.026256638,0.479837036,1.52600769,
9398,0.088065666,0.02638992,0.479837036,1.526620483,
9399,0.088198948,0.026523203,0.479837036,1.527233276,
9400,0.088332229,0.026656483,0.479743652,1.527386475,
9401,0.08846551,0.026789764,0.479837036,1.527999268,
9402,0.088598793,0.026923048,0.479805908,1.528918457,
9403,0.088732076,0.02705633,0.479805908,1.529071655,
9404,0.088865358,0.027189613,0.479805908,1.529684448,
9405,0.088998641,0.027322895,0.479805908,1.530297241,
9406,0.089131925,0.027456179,0.479837036,1.530756836,
9407,0.089265209,0.027589463,0.479805908,1.531216431,
9408,0.089398493,0.027722747,0.479837036,1.531829224,
9409,0.089531776,0.02785603,0.479837036,1.532442017,
9410,0.089665056,0.02798931,0.479837036,1.53305481,
9411,0.089798338,0.028122593,0.479805908,1.533514404,
9412,0.089931621,0.028255875,0.479805908,1.534127197,
9413,0.090064902,0.028389157,0.479743652,1.534586792,
9414,0.090198183,0.028522437,0.479805908,1.535046387,
9415,0.090331465,0.028655719,0.479805908,1.535505981,
9416,0.090464747,0.028789002,0.479837036,1.536271973,
9417,0.090598029,0.028922284,0.479805908,1.536731567,
9418,0.090731311,0.029055566,0.479868164,1.537037964,
9419,0.090864594,0.029188849,0.479805908,1.537497559,
9420,0.090997875,0.02932213,0.479837036,1.538110352,
9421,0.091131159,0.029455414,0.479805908,1.538876343,
9422,0.091264441,0.029588696,0.479805908,1.539182739,
9423,0.091397723,0.029721978,0.479837036,1.539642334,
9424,0.091531005,0.029855259,0.479837036,1.540255127,
9425,0.09166429,0.029988545,0.479805908,1.54086792,
9426,0.091797571,0.030121826,0.479805908,1.541174316,
9427,0.091930852,0.030255107,0.479837036,1.541787109,
9428,0.092064135,0.030388389,0.479805908,1.542246704,
9429,0.092197418,0.030521672,0.479805908,1.542706299,
9430,0.092330701,0.030654956,0.479837036,1.543319092,
9431,0.092463983,0.030788238,0.479805908,1.543778687,
9432,0.092597266,0.030921521,0.479837036,1.544391479,
9433,0.092730548,0.031054803,0.479805908,1.545004272,
9434,0.09286383,0.031188085,0.479805908,1.545310669,
9435,0.092997111,0.031321366,0.479805908,1.54607666,
9436,0.093130391,0.031454646,0.479805908,1.546536255,
9437,0.093263673,0.031587928,0.479805908,1.547149048,
9438,0.093396957,0.031721212,0.479837036,1.547608643,
9439,0.093530238,0.031854493,0.479868164,1.548068237,
9440,0.093663521,0.031987776,0.479743652,1.548527832,
9441,0.093796805,0.03212106,0.479868164,1.549447021,
9442,0.093930087,0.032254342,0.479837036,1.549753418,
9443,0.094063369,0.032387624,0.479805908,1.550213013,
9444,0.094196651,0.032520906,0.479805908,1.550672607,
9445,0.094329934,0.032654189,0.479837036,1.551438599,
9446,0.094463218,0.032787472,0.479805908,1.551898193,
9447,0.094596501,0.032920756,0.479805908,1.552357788,
9448,0.094729784,0.033054038,0.479805908,1.552817383,
9449,0.094863065,0.03318732,0.479837036,1.553430176,
9450,0.094996348,0.033320602,0.479837036,1.553889771,
9451,0.09512963,0.033453885,0.479837036,1.554502563,
9452,0.095262913,0.033587168,0.479805908,1.555115356,
9453,0.095396197,0.033720451,0.479837036,1.555728149,
9454,0.095529478,0.033853733,0.479868164,1.556034546,
9455,0.095662762,0.033987016,0.479805908,1.556800537,
9456,0.095796045,0.0341203,0.479837036,1.557106934,
9457,0.095929327,0.034253582,0.479805908,1.557719727,
9458,0.096062608,0.034386863,0.479805908,1.558179321,
9459,0.096195891,0.034520145,0.479837036,1.558945313,
9460,0.096329173,0.034653428,0.479805908,1.559404907,
9461,0.096462456,0.03478671,0.479805908,1.5600177,
9462,0.096595738,0.034919992,0.479837036,1.560630493,
9463,0.096729021,0.035053276,0.479837036,1.561396484,
9464,0.096862302,0.035186557,0.479837036,1.561856079,
9465,0.096995581,0.035319836,0.479837036,1.562315674,
9466,0.097128864,0.035453119,0.479837036,1.562775269,
9467,0.097262145,0.0355864,0.479805908,1.563388062,
9468,0.097395426,0.03571968,0.479837036,1.564000854,
9469,0.097528709,0.035852964,0.479868164,1.564613647,
9470,0.097661992,0.035986246,0.479805908,1.565073242,
9471,0.097795276,0.036119531,0.479837036,1.565532837,
9472,0.097928558,0.036252813,0.479805908,1.566298828,
9473,0.09806184,0.036386095,0.479837036,1.566605225,
9474,0.098195124,0.036519378,0.479837036,1.567371216,
9475,0.098328408,0.036652662,0.479805908,1.567830811,
9476,0.098461689,0.036785944,0.479805908,1.568443604,
9477,0.098594974,0.036919228,0.479805908,1.569056396,
9478,0.098728256,0.037052511,0.479868164,1.569515991,
9479,0.09886154,0.037185795,0.479837036,1.570281982,
9480,0.098994821,0.037319076,0.479805908,1.570741577,
9481,0.099128104,0.037452359,0.479837036,1.571507568,
9482,0.099261385,0.03758564,0.479805908,1.571967163,
9483,0.099394667,0.037718922,0.479837036,1.572579956,
9484,0.09952795,0.037852204,0.479805908,1.573345947,
9485,0.099661232,0.037985487,0.479837036,1.57395874,
9486,0.099794514,0.038118768,0.479837036,1.574418335,
9487,0.099927797,0.038252051,0.479805908,1.575031128,
9488,0.10006108,0.038385334,0.479868164,1.575490723,
9489,0.100194363,0.038518618,0.479837036,1.576409912,
9490,0.100327647,0.038651902,0.479805908,1.576869507,
9491,0.10046093,0.038785185,0.479805908,1.577329102,
9492,0.100594212,0.038918467,0.479837036,1.577941895,
9493,0.100727494,0.039051749,0.479837036,1.578554688,
9494,0.100860776,0.039185031,0.479805908,1.578861084,
9495,0.100994059,0.039318314,0.479805908,1.579780273,
9496,0.10112734,0.039451594,0.479837036,1.580239868,
9497,0.101260622,0.039584877,0.479837036,1.581159058,
9498,0.101393905,0.03971816,0.479805908,1.581312256,
9499,0.101527188,0.039851443,0.479805908,1.582078247,
9500,0.101660469,0.039984724,0.479805908,1.58269104,
9501,0.101793753,0.040118007,0.479805908,1.583303833,
9502,0.101927036,0.040251291,0.479837036,1.584069824,
9503,0.102060317,0.040384571,0.479805908,1.584529419,
9504,0.102193601,0.040517855,0.479837036,1.58529541,
9505,0.102326884,0.040651139,0.479805908,1.585908203,
9506,0.102460167,0.040784422,0.479837036,1.586674194,
9507,0.102593451,0.040917705,0.479805908,1.587133789,
9508,0.102726735,0.041050989,0.479837036,1.587746582,
9509,0.102860019,0.041184273,0.479805908,1.588359375,
9510,0.102993301,0.041317556,0.479837036,1.589125366,
9511,0.103126585,0.04145084,0.479837036,1.589738159,
9512,0.103259867,0.041584122,0.479805908,1.590197754,
9513,0.103393151,0.041717405,0.479805908,1.590810547,
9514,0.103526434,0.041850689,0.479805908,1.59142334,
9515,0.103659718,0.041983973,0.479837036,1.592189331,
9516,0.103793001,0.042117256,0.479805908,1.592802124,
9517,0.103926284,0.042250538,0.479805908,1.593568115,
9518,0.104059565,0.04238382,0.479837036,1.594180908,
9519,0.104192848,0.042517102,0.479805908,1.594793701,
9520,0.10432613,0.042650385,0.479805908,1.595406494,
9521,0.104459413,0.042783668,0.479837036,1.596172485,
9522,0.104592697,0.042916952,0.479837036,1.59663208,
9523,0.104725979,0.043050234,0.479837036,1.59755127,
9524,0.104859263,0.043183517,0.479837036,1.598164063,
9525,0.104992544,0.043316798,0.479805908,1.598776855,
9526,0.105125826,0.043450081,0.479743652,1.599389648,
9527,0.10520313,0.043527385,0.479837036,1.600002441,
9528,0.105069873,0.000133257,-0.47977478,1.421220093,
9529,0.104936615,0.000266516,-0.479712524,1.415245361,
9530,0.104803355,0.000399775,-0.479650269,1.410649414,
9531,0.104670097,0.000533033,-0.479712524,1.40666626,
9532,0.104536837,0.000666293,-0.47977478,1.402683105,
9533,0.104403579,0.000799551,-0.47977478,1.399465942,
9534,0.104270322,0.000932808,-0.47977478,1.396555176,
9535,0.104137062,0.001066069,-0.47977478,1.393797607,
9536,0.104003804,0.001199327,-0.479712524,1.390733643,
9537,0.103870545,0.001332585,-0.479712524,1.388129272,
9538,0.103737283,0.001465847,-0.47977478,1.385831299,
9539,0.103604024,0.001599107,-0.47977478,1.383380127,
9540,0.103470763,0.001732367,-0.479681396,1.381082153,
9541,0.103337505,0.001865625,-0.479712524,1.37878418,
9542,0.103204246,0.001998885,-0.47977478,1.376639404,
9543,0.103070989,0.002132142,-0.47977478,1.374801025,
9544,0.102937728,0.002265402,-0.479712524,1.37265625,
9545,0.102804468,0.002398662,-0.47977478,1.370817871,
9546,0.102671209,0.002531921,-0.479712524,1.368673096,
9547,0.10253795,0.00266518,-0.47977478,1.366987915,
9548,0.10240469,0.00279844,-0.479712524,1.364996338,
9549,0.102271431,0.0029317,-0.47977478,1.363157959,
9550,0.10213817,0.003064961,-0.47977478,1.361472778,
9551,0.102004905,0.003198225,-0.47977478,1.359787598,
9552,0.101871646,0.003331484,-0.479712524,1.358102417,
9553,0.101738388,0.003464743,-0.47977478,1.356723633,
9554,0.10160513,0.003598,-0.47977478,1.354885254,
9555,0.101471871,0.003731259,-0.47977478,1.353353271,
9556,0.101338613,0.003864517,-0.479712524,1.351668091,
9557,0.101205355,0.003997775,-0.479712524,1.34998291,
9558,0.101072095,0.004131036,-0.47977478,1.348757324,
